service,food,place,menu,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,BusinessAcceptsCreditCards,BikeParking,RestaurantsTakeOut,RestaurantsDelivery,OutdoorSeating
1.0,-0.5,-0.16666666666666666,1.0,Applebee's Grill + Bar,1850 Deptford Center Rd,Deptford,LA,08096,39.8290667876,-75.093495,2.5,43,1,"Steakhouses, American (Traditional), Bars, Chicken Wings, Nightlife, Restaurants, Sports Bars, Burgers, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-20:0'}",True,False,True,True,False
1.0,1.0,-0.5,,Brindle Cafe,221 E Girard Ave,Philadelphia,PA,19125,39.9694475,-75.1331964,3.0,9,0,"Sandwiches, Restaurants, American (New)","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",True,,True,False,True
0.5714285714285714,0.6166666666666667,0.23076923076923078,1.0,Chef JJ's Back Yard,1040 Broad Ripple Ave,Indianapolis,FL,46220,39.870073,-86.139953,4.5,41,0,"Event Planning & Services, Restaurants, Venues & Event Spaces, American (New), Shopping, Tapas/Small Plates","{'Monday': '0:0-0:0', 'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-17:0'}",True,True,False,False,True
0.6666666666666666,0.8974358974358974,0.8333333333333334,1.0,The Palace of Indian,1533 S 11th St,Philadelphia,FL,19147,39.9299499,-75.1629175,4.0,88,1,"Restaurants, Indian","{'Monday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:30', 'Saturday': '16:0-22:30', 'Sunday': '16:0-22:0'}",True,,True,True,True
0.42857142857142855,-0.5,0.16666666666666666,0.3333333333333333,The Wine Loft,503 12th Ave S,Nashville,PA,37203,36.1520443,-86.7846698,3.0,36,0,"Tapas Bars, Music Venues, Restaurants, Arts & Entertainment, Wine Bars, Bars, Nightlife","{'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0'}",True,,,,False
,-1.0,-1.0,,Taco Bell,620 E. Landmarks Blvd.,Alton,TN,62002,38.888951,-90.17685,1.0,16,1,"Restaurants, Fast Food, Tex-Mex, Tacos, Mexican","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-23:0', 'Friday': '8:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-22:0'}",True,,True,True,
,1.0,0.0,,Victor's Kitchen,5571 Park Blvd,Pinellas Park,FL,33781,27.8395596,-82.7099067,4.5,16,1,"American (New), Breakfast & Brunch, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-14:30', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-14:30', 'Sunday': '7:0-14:30'}",,,,,
-0.2,-0.09090909090909091,0.2222222222222222,0.0,Coco's Cocina Tex Mex  Restaurant,32 South Broadway,Pitman,PA,08071,39.732375,-75.130925,3.5,59,1,"Restaurants, Tex-Mex, Mexican","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,True,True,True,False
,-1.0,-1.0,,Holiday Inn Express & Suites St. Petersburg North,2171 54th Ave North,St. Petersburg,FL,33714,27.8223936,-82.6625743,3.0,31,1,"Hotels & Travel, Hotels, Venues & Event Spaces, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",True,,,,
0.5,0.7606837606837608,0.5357142857142857,1.0,Fellini Cafe,3541 W Chester Pike,Newtown Square,FL,19073,39.986747,-75.397289,4.0,156,1,"Italian, Restaurants","{'Monday': '11:30-20:30', 'Tuesday': '11:30-20:30', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '13:0-20:30'}",True,True,True,True,True
,,1.0,,Crepe Works,8882 170 Street,Edmonton,MO,T5T 3J7,53.52272,-113.619954,2.5,14,1,"Creperies, Restaurants, Fast Food, French",,,,True,,False
,1.0,0.5,,Little Caesars,520 Highway 76,White House,AZ,37188,36.4704225,-86.6670109,3.0,8,1,"Pizza, Restaurants",,,,True,True,
-0.35294117647058826,0.26282051282051283,0.19444444444444445,0.15384615384615385,Sláinte Pub & Grill,3000 Market St,Philadelphia,FL,19104,39.954815805,-75.1836068183,3.5,139,0,"Nightlife, Bars, Restaurants, Irish, Pubs","{'Monday': '11:0-1:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}",True,True,True,,False
0.0,1.0,-0.5,,White Castle,1789 Bowles Ave,Fenton,FL,63026,38.5410837117,-90.4740523725,3.0,23,1,"Restaurants, Burgers, Fast Food, Food Stands, Hot Dogs","{'Monday': '5:0-5:0', 'Tuesday': '5:0-5:0', 'Wednesday': '5:0-5:0', 'Thursday': '5:0-5:0', 'Friday': '5:0-5:0', 'Saturday': '5:0-5:0', 'Sunday': '5:0-5:0'}",True,False,True,True,False
-1.0,0.16666666666666666,0.0,-1.0,Fitlife Foods - Wesley Chapel,"1821 Bruce B Downs Blvd, Ste 111",Wesley Chapel,TN,33544,28.183548436,-82.3545080423,4.5,18,1,"Specialty Food, Restaurants, Food, Burgers, Health Markets, Salad","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-21:0'}",True,False,True,True,
,1.0,-0.3333333333333333,-1.0,Redd's Uptilly Tavern,7601 Maple St,New Orleans,NV,70118,29.9414229,-90.1286875,4.0,31,1,"Bars, Dive Bars, Nightlife","{'Monday': '15:0-3:0', 'Tuesday': '15:0-3:0', 'Wednesday': '15:0-3:0', 'Thursday': '15:0-3:0', 'Friday': '15:0-4:0', 'Saturday': '15:0-4:0', 'Sunday': '15:0-4:0'}",True,True,,,True
,,1.0,,Blues On Whyte,10329 82 Avenue NW,Edmonton,PA,T6E 1Z9,53.5179386,-113.4957954,3.5,27,1,"Nightlife, Dive Bars, Bars, Music Venues, Jazz & Blues, Arts & Entertainment","{'Monday': '0:0-0:0', 'Tuesday': '10:0-0:30', 'Wednesday': '10:0-0:30', 'Thursday': '10:0-0:30', 'Friday': '10:0-19:0', 'Saturday': '10:0-0:30', 'Sunday': '10:0-0:30'}",,True,,,True
-0.2916666666666667,0.18518518518518517,0.24242424242424243,-0.2,"The Saint Hotel, Autograph Collection",931 Canal St,New Orleans,MO,70112,29.955076675,-90.0713922316,3.5,316,1,"Hotels, Venues & Event Spaces, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",True,,,,
0.6666666666666666,0.6957928802588997,0.7303370786516854,0.5357142857142857,Bab Café - Reno,"303 W 3rd St, Ste 130",Reno,NV,89501,39.5281099,-119.8169346,4.5,470,1,"Restaurants, Cafes, Korean, Gluten-Free, Comfort Food, Vegetarian, Vegan, Chicken Wings","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,True,True,True,True
1.0,0.0,-1.0,-1.0,Kahwa St Pete Drive Thru,3901 3rd St N,Saint Petersburg,MO,33703,27.8079566229,-82.6364110258,4.0,60,0,"Coffee & Tea, Food","{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",True,True,True,,True
,1.0,0.0,,Papillon Cafe,254 N Sycamore St,Newtown,PA,18940,40.2352761,-74.9377285,3.0,11,0,"French, Bakeries, Cafes, Kosher, Food, Restaurants","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-15:0', 'Saturday': '20:0-23:30', 'Sunday': '6:0-22:0'}",True,,True,False,True
0.3333333333333333,0.42105263157894735,0.38095238095238093,0.0,Michael's Family Restaurant,709 Bethlehem Pike,Montgomeryville,TN,18936,40.2501979,-75.2450803,3.0,81,1,"Restaurants, Breakfast & Brunch, Diners, Sandwiches, Burgers, Seafood","{'Monday': '6:0-6:0', 'Tuesday': '6:0-6:0', 'Wednesday': '6:0-6:0', 'Thursday': '6:0-6:0', 'Friday': '6:0-6:0', 'Saturday': '6:0-6:0', 'Sunday': '6:0-6:0'}",True,False,True,True,False
0.3333333333333333,0.6923076923076923,0.7777777777777778,0.42857142857142855,New Day Craft,"1125 E Brookside Ave, Ste D1",Indianapolis,CA,46202,39.782987062,-86.1350676433,4.5,305,1,"Cideries, Wine Bars, Shopping, Beer, Wine & Spirits, Venues & Event Spaces, Event Planning & Services, Nightlife, Bars, Breweries, Local Flavor, Food, Art Galleries, Wine Tasting Room, Wineries, Arts & Entertainment","{'Monday': '0:0-0:0', 'Tuesday': '14:0-20:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0'}",True,True,True,False,False
0.6551724137931034,0.41509433962264153,0.7021276595744681,0.6923076923076923,Sea Turtle Restaurant,4599 Gulf Blvd,Saint Pete Beach,IN,33706,27.720594,-82.73949759999999,4.0,262,1,"American (New), Breakfast & Brunch, Steakhouses, American (Traditional), Sandwiches, Restaurants","{'Tuesday': '8:0-13:30', 'Wednesday': '8:0-13:30', 'Thursday': '8:0-13:30', 'Friday': '8:0-13:30', 'Saturday': '8:0-13:30', 'Sunday': '8:0-12:30'}",True,True,,True,True
,,,,PennDOT,1530 S Columbus Blvd,Philadelphia,PA,19147,39.927695,-75.145522,3.0,24,0,"Landmarks & Historical Buildings, Departments of Motor Vehicles, Public Services & Government","{'Tuesday': '8:30-16:0', 'Wednesday': '8:30-16:0', 'Thursday': '8:30-16:0', 'Friday': '8:30-16:0', 'Saturday': '8:30-16:0'}",False,False,False,False,False
0.0,0.5,-0.14285714285714285,,KFC,6595 Park Blvd,Pinellas Park,CA,33781,27.8396878,-82.728184,2.0,37,1,"Restaurants, Chicken Shop, Chicken Wings, Fast Food","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}",True,True,True,True,False
,1.0,0.0,-1.0,Olly,700 S 5th St,Philadelphia,NJ,19147,39.9408776,-75.1511064,4.0,51,1,"Pizza, Food, Bagels, Sandwiches, Comfort Food, Breakfast & Brunch, Burgers, American (New), Nightlife, Bars, Wine Bars, Restaurants","{'Monday': '0:0-0:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:0'}",True,True,False,False,False
0.0,-0.3333333333333333,-0.5,0.0,Tuma Pizza,2391 Murfreesboro Pike,Nashville,AZ,37217,36.082555,-86.6477329,3.0,24,1,"Pizza, Restaurants","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '13:0-22:0'}",True,False,True,True,False
,,,,Gentspa,120 W Market St,Indianapolis,TN,46204,39.7689146,-86.1605111,4.0,18,1,"Waxing, Hair Removal, Massage, Beauty & Spas, Hair Salons","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '10:0-17:0'}",True,True,,,
0.6923076923076923,0.6403508771929824,0.2555555555555556,0.5555555555555556,Zoes Kitchen,"161 Market St, Ste 6",Collegeville,TN,19426,40.1658328,-75.4799696,4.0,114,1,"Restaurants, Mediterranean, Event Planning & Services, Salad, Kebab, Caterers, Sandwiches, Greek","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,True,True,True,True
1.0,-0.2,0.7333333333333333,0.4,Sizzle Pie,190 S Center St,Reno,PA,89501,39.5238806,-119.8102029,3.5,252,1,"Bars, Nightlife, Food, Food Delivery Services, Restaurants, Pizza","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,,True,True,True
0.14285714285714285,0.14516129032258066,-0.045454545454545456,0.3333333333333333,Don Pablo's,1860 Deptford Center Rd,Woodbury,FL,08096,39.829157,-75.092593,2.5,154,0,"Tex-Mex, Nightlife, Bars, Restaurants, American (Traditional), Mexican","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",True,True,True,False,False
0.16666666666666666,0.3902439024390244,0.4090909090909091,0.2857142857142857,Companion Ladue Cafe,9781 Clayton Rd,Saint Louis,PA,63124,38.6385628,-90.3902411,4.0,160,1,"Bakeries, Sandwiches, Soup, Food, Restaurants","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",True,True,True,True,True
0.21052631578947367,0.3023255813953488,0.2,0.125,Marathon,10th and Walnut St,Philadelphia,CA,19107,39.948486,-75.1573477,3.5,90,0,"Sandwiches, American (New), Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-22:0'}",True,,True,True,True
,,-1.0,,Circle City Transportation,8444 E Washington St,Indianapolis,FL,46219,39.773876,-86.0183384,1.5,15,1,"Airport Shuttles, Hotels & Travel, Tours, Wine Tours, Transportation, Limos, Party Bus Rentals, Event Planning & Services, Buses","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",True,,,,
0.0,0.2,1.0,,Sal & Pat's Pizza,239 W Browning Rd,Bellmawr,CA,08031,39.8683725,-75.0908092,2.5,19,0,"Cheesesteaks, Restaurants, Pizza, Chicken Wings","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '12:0-21:0'}",,,True,True,
0.0,0.5,0.3333333333333333,0.0,Amato Bros,612 White Horse Pike,Oaklyn,TN,08107,39.902193,-75.077381,4.0,41,1,"Bars, Event Planning & Services, Burgers, Nightlife, Delis, Sandwiches, Steakhouses, Caterers, Wraps, Restaurants, Breakfast & Brunch",,True,False,True,True,False
,1.0,1.0,,British Import Shop,"8882 170 Street NW, Ste 2001",Edmonton,MO,T5T 3J7,53.522263,-113.618462,3.0,15,1,"Imported Food, Ethnic Food, Food, Specialty Food","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-17:0'}",,False,,,
,1.0,0.0,1.0,Naked Tchopstix Express,"2902 W 86th St, Ste 70",Indianapolis,PA,46268,39.912505,-86.211285,3.5,33,0,"Restaurants, Food, Poke, Hawaiian, Sushi Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",True,,True,,True
-0.6,0.09090909090909091,0.0,-1.0,Fox & Hound,786 Rivergate Pkwy,Goodlettsville,IL,37072,36.30515,-86.700386,2.0,47,1,"Bars, Restaurants, Burgers, Nightlife, Sports Bars, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-3:0', 'Wednesday': '11:0-3:0', 'Thursday': '18:0-3:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-3:0'}",True,True,True,True,False
0.3333333333333333,1.0,0.0,-1.0,Toasted Walnut,1316 Walnut St,Philadelphia,AZ,19107,39.9489275,-75.162876,3.5,55,0,"Gay Bars, Karaoke, Music Venues, Bars, Nightlife, Arts & Entertainment","{'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '16:0-2:0', 'Saturday': '16:0-2:0', 'Sunday': '12:0-1:0'}",True,,,,False
,,,,Sand on Whyte,Gateway Boulevard NW,Edmonton,DE,T6E 3X8,53.518275661,-113.4943897159,3.0,8,1,"Arts & Entertainment, Art Galleries, Shopping",,,True,,,
0.0,1.0,,,Starbucks,498 North Main St,Doylestown,MO,18901,40.321777,-75.130908,2.5,31,1,"Food, Coffee & Tea","{'Monday': '5:30-19:30', 'Tuesday': '5:30-19:30', 'Wednesday': '5:30-19:30', 'Thursday': '5:30-19:30', 'Friday': '5:30-19:30', 'Saturday': '6:0-19:30', 'Sunday': '6:0-19:30'}",True,True,False,False,False
,,,,Paws The Cat Cafe,10588 109 Street,Edmonton,FL,T5H 3B2,53.5496333,-113.5087799,5.0,20,0,"Coffee & Tea, Cafes, Pets, Restaurants, Pet Adoption, Food","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",,True,True,False,False
1.0,,-1.0,,Yoshinoya,552 University Road,Santa Barbara,IN,93106,34.415142,-119.840629,3.0,9,1,"Japanese, Restaurants, Asian Fusion, Fast Food","{'Monday': '10:0-16:30', 'Tuesday': '10:0-16:30', 'Wednesday': '10:0-16:30', 'Thursday': '10:0-16:30', 'Friday': '10:0-16:30'}",True,True,True,False,True
0.3888888888888889,0.4166666666666667,0.4426229508196721,0.3673469387755102,Ron's Original Bar & Grille,74 E Uwchlan Ave,Exton,IN,19341,40.059489,-75.654769,4.0,383,1,"American (Traditional), Music Venues, Arts & Entertainment, Pizza, Caterers, Food, Sandwiches, Restaurants, Nightlife, Beer, Wine & Spirits, Italian, Bars, Gluten-Free, Event Planning & Services, Sports Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-21:30'}",True,True,True,True,True
-0.019230769230769232,0.5507246376811594,0.5980392156862745,0.48,Ghini's French Caffe,1803 E Prince Rd,Tucson,IL,85719,32.2735760993,-110.944434852,3.5,427,1,"Restaurants, Food, Breakfast & Brunch, Sandwiches, French, Bakeries, Salad","{'Monday': '0:0-0:0', 'Tuesday': '8:0-14:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",True,True,True,True,True
0.8,0.4666666666666667,0.23076923076923078,-1.0,The Pasta House,9012 Gravois Ave,Saint Louis,CA,63123,38.555204,-90.313131,3.5,51,1,"Italian, Specialty Food, Restaurants, Pasta Shops, Food","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,False,True,True,False
0.47282608695652173,0.561015561015561,0.4419684308263695,0.20995670995670998,Honey's Sit-N-Eat,800 N 4th St,Philadelphia,TN,19123,39.96399,-75.1444822,4.0,1396,1,"Southern, Restaurants, American (Traditional)","{'Monday': '9:0-14:0', 'Tuesday': '9:0-14:0', 'Wednesday': '9:0-14:0', 'Thursday': '9:0-14:0', 'Friday': '9:0-14:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",False,True,True,True,True
0.06666666666666667,0.3492063492063492,0.18181818181818182,0.0,Bono's Pizzeria,4500 Hampton Ave,Saint Louis,PA,63109,38.5896382,-90.2941959,4.0,152,1,"Nightlife, Food, Bars, Lounges, Italian, Restaurants, Pasta Shops, Specialty Food, Pizza","{'Monday': '16:0-21:30', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:0'}",True,True,True,True,True
1.0,0.0,1.0,,Mayfair Pizza,7424 Frankford Ave,Philadelphia,ID,19136,40.0384395,-75.0368603,3.5,11,1,"Restaurants, Pizza","{'Monday': '14:0-22:0', 'Tuesday': '14:0-22:0', 'Wednesday': '14:0-22:0', 'Thursday': '14:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '15:0-22:0'}",False,False,True,True,False
-1.0,-0.16666666666666666,0.25,,Back Yard Burgers,5004 Maryland Way,Brentwood,CA,37027,36.0347416751,-86.7926580997,3.0,37,1,"Restaurants, Burgers",,True,True,True,True,True
1.0,0.0,1.0,1.0,Bing's Boba Tea,2510 N Campbell Ave,Tucson,PA,85719,32.252543,-110.943666,4.0,218,1,"Food, Shaved Ice, Bubble Tea, Juice Bars & Smoothies, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",True,True,True,,False
1.0,0.8888888888888888,0.6,0.0,City Greens,600 Metairie Rd,Metairie,CA,70005,29.9867258,-90.130268,4.0,66,1,"Restaurants, Salad, Sandwiches, Vegetarian","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",True,True,True,True,True
0.6,0.5714285714285714,0.3333333333333333,1.0,Simply Delicious - Country Market & Deli,2128 9th Ave N,Saint Petersburg,LA,33713,27.7808933,-82.6618794,5.0,89,1,"Restaurants, Delis, Cuban, Sandwiches, Spanish","{'Monday': '11:30-17:0', 'Tuesday': '11:30-17:0', 'Wednesday': '11:30-17:0', 'Thursday': '11:30-19:0', 'Friday': '11:30-19:0', 'Saturday': '11:30-17:0'}",False,True,True,False,True
1.0,-0.3333333333333333,,,Taylor Tack & Feed,9535 E Golf Links Rd,Tucson,AB,85730,32.1925239,-110.7888195,3.0,12,1,"Pet Stores, Pets, Shopping, Horse Equipment Shops","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '10:0-16:0'}",True,False,,,
1.0,1.0,,,Philadelphia Flyers,"Wells Fargo Ctr, 3601 S Broad St",Philadelphia,PA,19148,39.9011799,-75.1719716,4.0,29,1,"Arts & Entertainment, Professional Sports Teams, Venues & Event Spaces, Music Venues, Event Planning & Services, Nightlife",,True,,,,
,,-1.0,,Rainbow Auto Repair & sales,2728 Conti St,New Orleans,PA,70119,29.9683071253,-90.0854566192,5.0,10,1,"Auto Repair, Used Car Dealers, Automotive, Car Inspectors","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '12:0-15:0'}",False,False,False,False,False
1.0,-0.125,0.0,0.0,Latin Twist,Beacon St & Boise Ave,Boise,AZ,83706,43.598041,-116.2048329,5.0,5,0,"Latin American, Restaurants, Caribbean, Food, Food Trucks",,True,True,True,False,True
-0.5714285714285714,0.060283687943262415,-0.05263157894736842,-0.14285714285714285,Wok On the Wild Side,"901 Embarcadero Del Mar, Ste 100",Goleta,AZ,93117,34.413105313,-119.8574306397,2.0,95,0,"Restaurants, Chinese","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",True,True,True,True,False
,-1.0,-1.0,,Dairy Queen,1930 E Southport Rd,Southport,NJ,46227,39.6652470161,-86.126124,2.5,11,1,"Fast Food, Burgers, Ice Cream & Frozen Yogurt, Food, Restaurants",,True,,True,True,
,0.0,0.6666666666666666,1.0,New Castle Bagels & Deli,1420 N Dupont Hwy,New Castle,IN,19720,39.6894569,-75.5813638,4.0,21,1,"Food, Breakfast & Brunch, Bagels, Restaurants, Delis","{'Monday': '5:0-16:0', 'Tuesday': '5:0-16:0', 'Wednesday': '5:0-16:0', 'Thursday': '5:0-16:0', 'Friday': '5:0-18:0', 'Saturday': '5:30-15:0', 'Sunday': '7:0-14:0'}",True,True,True,False,True
,0.0,1.0,1.0,Cynwyd Station Cafe And Tea Room,375 Conshohocken St Rd,Bala Cynwyd,PA,19004,40.0067115731,-75.2320145693,4.0,7,0,"Food, Coffee & Tea","{'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",True,True,,,True
1.0,0.8181818181818182,0.5555555555555555,,The Waterwheel,4424 Old Easton Rd,Doylestown,PA,18901,40.3418866,-75.1255442,4.0,35,0,"Restaurants, American (New)",,True,True,True,False,True
